14.298,15.94,1.2509
13.242,15.842,1.1585
12.401,15.934,1.085
11.389,15.735,0.9964
10.311,15.345,0.90212
7.0633,11.347,0.61796
5.7431,9.9853,0.50245
5.341,10.083,0.46727
4.7164,9.707,0.41263
4.7083,10.615,0.41192
4.4483,11.052,0.38918
4.1602,11.474,0.36397
3.8819,11.993,0.33962
3.7069,12.977,0.32432
3.5331,14.225,0.3091
3.4693,16.384,0.30352
2.9737,16.929,0.26016
2.3569,16.835,0.20621
1.6421,15.684,0.14367
1.1681,16.769,0.1022
0.58234,16.74,0.050948
8.6342e-016,-14.12,4.525e-017
0.71097,-20.388,0.037261
1.0874,-15.572,0.056989
0.82986,-7.9064,0.043491
2.1779,-15.518,0.11414
2.7173,-15.432,0.14241
3.2743,-15.425,0.1716
3.9041,-15.68,0.20461
3.2315,-11.285,0.16936
2.8915,-8.9114,0.15154
2.9408,-8.0908,0.15412
3.3032,-8.187,0.17312
3.5175,-7.9113,0.18434
3.7429,-7.6847,0.19616
3.9475,-7.4344,0.20688
3.9995,-6.9369,0.20961
4.3764,-7.0134,0.22936
4.5288,-6.7235,0.23735
4.7369,-6.5288,0.24825
4.9247,-6.312,0.25809
5.1481,-6.1437,0.2698
5.3323,-5.9303,0.27946
5.5011,-5.7044,0.2883
5.6678,-5.4809,0.29704
5.8108,-5.2393,0.30453
5.8293,-4.898,0.3055
6.1617,-4.8206,0.32292
6.3259,-4.6024,0.33153
6.4411,-4.3505,0.33756
6.665,-4.1705,0.3493
6.8236,-3.945,0.35761
6.8687,-3.6572,0.35998
6.992,-3.4149,0.36644
7.1706,-3.197,0.3758
7.2684,-2.9407,0.38092
7.6668,-2.7943,0.4018
10.4,-3.3837,0.54503
19.669,-5.6478,1.0308
23.652,-5.9053,1.2396
19.927,-4.2414,1.0443
19.207,-3.3913,1.0066
19.155,-2.6958,1.0039
19.565,-2.0592,1.0254
19.376,-1.3568,1.0155
19.581,-0.68473,1.0262
19.933,0,1.0446
19.831,0.69345,1.0393
18.071,1.2654,0.94706
11.749,1.2366,0.61574
10.908,1.5351,0.57165
11.202,1.9779,0.58705
11.214,2.3868,0.58769
11.463,2.8619,0.60074
12.921,3.7101,0.67715
17.096,5.5623,0.89594
16.891,6.1564,0.88523
17.565,7.1063,0.92052
18.447,8.2242,0.96674
18.642,9.105,0.97701
19.645,10.46,1.0296
19.087,11.035,1.0003
18.42,11.526,0.96534
17.924,12.107,0.93936
17.168,12.49,0.89974
16.88,13.206,0.88463
16.333,13.724,0.85596
15.993,14.42,0.83815
15.057,14.56,0.78909
15.761,16.343,0.826
14.266,15.866,0.74767
13.519,16.133,0.70848
12.432,15.934,0.65151
11.276,15.541,0.59094
10.504,15.594,0.55049
8.0173,12.848,0.42017
5.7721,10.011,0.3025
5.3821,10.136,0.28207
5.0125,10.291,0.26269
4.6386,10.433,0.2431
4.5078,11.173,0.23625
4.1601,11.445,0.21802
3.8482,11.86,0.20167
3.661,12.785,0.19186
3.433,13.788,0.17992
3.4777,16.384,0.18226
2.9705,16.87,0.15568
2.2307,15.894,0.1169
1.6994,16.191,0.089061
1.1842,16.959,0.062063
0.58586,16.8,0.030703
7.8733e-016,-12.86,1.3743e-017
0.51015,-14.611,0.0089048
0.9883,-14.135,0.017251
0.8476,-8.0656,0.014795
2.1805,-15.518,0.038061
2.7484,-15.59,0.047974
3.2907,-15.484,0.05744
3.8145,-15.302,0.066583
2.9296,-10.218,0.051136
2.8147,-8.6641,0.049131
3.0367,-8.3445,0.053005
3.2811,-8.1221,0.057271
3.5421,-7.957,0.061828
3.7738,-7.7386,0.065872
3.9054,-7.3461,0.068169
4.1194,-7.136,0.071904
4.3924,-7.0303,0.076669
4.5735,-6.7815,0.079831
4.7486,-6.5369,0.082887
4.9307,-6.312,0.086066
5.1094,-6.0901,0.089185
5.3322,-5.9229,0.093073
5.5147,-5.7116,0.09626
5.6244,-5.4322,0.098174
5.7734,-5.1991,0.10077
5.9896,-5.0266,0.10455
6.1534,-4.8083,0.10741
6.3255,-4.5965,0.11041
6.4489,-4.3505,0.11257
6.6222,-4.1387,0.11559
6.7973,-3.925,0.11865
6.9124,-3.676,0.12066
7.0005,-3.4149,0.12219
7.1794,-3.197,0.12532
7.2587,-2.9332,0.1267
7.9298,-2.8867,0.13842
11.706,-3.804,0.20432
20.328,-5.8297,0.35482
23.565,-5.8763,0.41133
19.775,-4.204,0.34518
19.23,-3.3913,0.33567
19.426,-2.7306,0.33908
19.589,-2.0592,0.34193
19.479,-1.3623,0.34002
19.435,-0.6788,0.33924
18.967,0,0.33107
17.776,0.62086,0.31029
13.385,0.93613,0.23364
11.107,1.1676,0.19388
11.089,1.5587,0.19356
10.999,1.9397,0.19198
11.198,2.3806,0.19546
11.244,2.8039,0.19627
11.456,3.2856,0.19997
12.086,3.9276,0.21096
12.186,4.436,0.21271
11.662,4.7126,0.20356
11.299,5.0313,0.19722
11.206,5.4665,0.19561
11.106,5.906,0.19385
11.075,6.395,0.19331
10.904,6.8148,0.19033
10.776,7.2695,0.18809
10.758,7.8175,0.18779
12.512,9.7767,0.21839
12.163,10.207,0.2123
11.443,10.305,0.19973
10.824,10.455,0.18894
12.169,12.603,0.2124
13.708,15.227,0.23928
13.227,15.765,0.23087
12.502,16.004,0.21823
11.149,15.347,0.1946
10.69,15.851,0.1866
8.2708,13.238,0.14437
5.7391,9.942,0.10018
5.3465,10.057,0.093323
4.8257,9.8957,0.084233
4.6564,10.46,0.081278
4.4534,11.024,0.077734
4.1515,11.408,0.072465
3.7633,11.584,0.065688
3.5745,12.468,0.062393
3.4154,13.701,0.059616
3.4321,16.149,0.059908
2.929,16.614,0.051126
2.2974,16.349,0.040101
1.783,16.967,0.031122
1.1815,16.899,0.020623
0.58866,16.86,0.010275
8.0753e-016,-13.19,-1.4096e-017
0.38488,-11.023,-0.0067182
1.0036,-14.355,-0.017519
0.82983,-7.8965,-0.014485
2.1429,-15.25,-0.037405
2.738,-15.53,-0.047792
3.2907,-15.484,-0.05744
3.8024,-15.253,-0.066372
2.7504,-9.5934,-0.048009
2.824,-8.6927,-0.049293
2.917,-8.0156,-0.050916
3.2436,-8.0294,-0.056617
3.5421,-7.957,-0.061828
3.7694,-7.7296,-0.065795
3.9477,-7.4256,-0.068907
3.9694,-6.8762,-0.069286
4.3341,-6.937,-0.075652
4.5567,-6.7567,-0.079538
4.7427,-6.5288,-0.082784
4.9245,-6.3041,-0.085958
5.1737,-6.1667,-0.090306
5.3322,-5.9229,-0.093073
5.4592,-5.654,-0.09529
5.574,-5.3836,-0.097295
5.7436,-5.1724,-0.10026
5.9206,-4.9687,-0.10334
6.1849,-4.8329,-0.10796
6.3013,-4.5788,-0.10999
6.4489,-4.3505,-0.11257
6.6307,-4.144,-0.11574
6.8059,-3.93,-0.1188
6.8948,-3.6666,-0.12035
6.9017,-3.3667,-0.12047
7.1154,-3.1685,-0.1242
7.2773,-2.9407,-0.12703
7.8264,-2.849,-0.13661
13.598,-4.4189,-0.23735
20.616,-5.9124,-0.35985
23.313,-5.8134,-0.40692
19.433,-4.1312,-0.3392
19.152,-3.3775,-0.33429
19.505,-2.7417,-0.34047
17.968,-1.8888,-0.31364
13.834,-0.96752,-0.24148
13.41,-0.46835,-0.23407
13.828,0,-0.24137
12.6,0.44008,-0.21994
11.799,0.82522,-0.20596
11.028,1.1592,-0.19249
10.664,1.4989,-0.18613
11.077,1.9535,-0.19336
11.11,2.3619,-0.19393
11.05,2.7555,-0.19288
10.524,3.0182,-0.1837
11.021,3.5815,-0.19237
11.115,4.0461,-0.19401
10.661,4.308,-0.18609
10.13,4.5107,-0.17681
9.7954,4.7782,-0.17098
9.5079,5.0562,-0.16596
9.3516,5.4,-0.16323
9.4458,5.9033,-0.16488
9.3501,6.3077,-0.16321
9.2376,6.7125,-0.16124
9.1789,7.1725,-0.16022
8.969,7.527,-0.15655
8.7678,7.8957,-0.15304
8.5085,8.2178,-0.14852
9.689,10.035,-0.16912
12.431,13.808,-0.21698
13.291,15.842,-0.23199
12.391,15.863,-0.21629
11.149,15.347,-0.1946
10.875,16.125,-0.18982
8.5357,13.662,-0.14899
5.7791,10.011,-0.10087
5.1916,9.7654,-0.090619
4.9923,10.237,-0.087141
4.6686,10.488,-0.081491
4.4197,10.941,-0.077146
4.1412,11.38,-0.072285
3.547,10.918,-0.061913
3.6985,12.9,-0.064557
3.3961,13.623,-0.059279
3.482,16.384,-0.060778
2.929,16.614,-0.051126
2.2724,16.171,-0.039664
1.7903,17.036,-0.03125
1.1641,16.649,-0.020319
0.58657,16.8,-0.010239
8.0166e-016,-13.11,-4.2013e-017
0.37814,-10.843,-0.019818
1.0519,-15.063,-0.055127
0.83717,-7.9761,-0.043874
2.0986,-14.953,-0.10998
2.726,-15.481,-0.14286
3.32,-15.641,-0.17399
3.6843,-14.797,-0.19308
2.8517,-9.9587,-0.14945
2.7187,-8.3788,-0.14248
3.0159,-8.2975,-0.15806
3.2584,-8.0758,-0.17076
3.5581,-8.0027,-0.18647
3.7911,-7.7836,-0.19868
3.76,-7.0812,-0.19705
4.1443,-7.188,-0.21719
4.3129,-6.9116,-0.22603
4.5065,-6.6903,-0.23618
4.7604,-6.5611,-0.24948
4.6972,-6.0204,-0.24617
5.2251,-6.2356,-0.27384
5.3323,-5.9303,-0.27946
5.4178,-5.618,-0.28394
5.5672,-5.3836,-0.29177
5.7441,-5.1791,-0.30103
5.9593,-5.0073,-0.31231
6.1223,-4.7898,-0.32086
6.2936,-4.5788,-0.32983
6.4411,-4.3505,-0.33756
6.665,-4.1705,-0.3493
6.7544,-3.905,-0.35398
6.8599,-3.6525,-0.35951
6.983,-3.4105,-0.36597
7.198,-3.2092,-0.37723
7.2406,-2.9294,-0.37947
8.0327,-2.9277,-0.42098
13.667,-4.4468,-0.71625
21.08,-6.053,-1.1048
23.41,-5.8448,-1.2269
19.663,-4.1853,-1.0305
19.295,-3.407,-1.0112
19.155,-2.6958,-1.0039
17.331,-1.824,-0.90826
12.562,-0.87963,-0.65835
12.615,-0.44113,-0.66112
13.641,0,-0.71491
12.835,0.44881,-0.67263
11.905,0.83359,-0.62389
11.094,1.1676,-0.58139
10.73,1.51,-0.56232
9.8149,1.733,-0.51438
11.048,2.3515,-0.57898
10.959,2.7361,-0.57434
10.511,3.0182,-0.55088
10.846,3.529,-0.56842
11.364,4.1419,-0.59557
10.731,4.3417,-0.56241
9.7159,4.3317,-0.50919
9.7655,4.7695,-0.51179
9.3905,4.9999,-0.49214
9.3662,5.415,-0.49086
9.1464,5.7231,-0.47934
9.049,6.112,-0.47424
9.0243,6.5656,-0.47295
8.9002,6.9631,-0.46644
8.7592,7.3599,-0.45905
8.6458,7.7954,-0.45311
8.4981,8.2178,-0.44537
8.9696,9.3011,-0.47008
11.112,12.358,-0.58238
12.485,14.9,-0.65432
11.909,15.264,-0.62413
11.869,16.358,-0.62201
10.861,16.125,-0.56922
9.1339,14.637,-0.47869
5.7721,10.011,-0.3025
5.1712,9.7389,-0.27101
4.9599,10.183,-0.25994
4.6508,10.46,-0.24374
4.4255,10.969,-0.23193
3.8698,10.647,-0.20281
3.7988,11.708,-0.19909
3.6087,12.602,-0.18912
3.4113,13.701,-0.17878
3.4404,16.208,-0.1803
2.7173,15.432,-0.14241
2.3544,16.775,-0.12339
1.7881,17.036,-0.093711
1.1801,16.899,-0.061844
0.58377,16.74,-0.030594
7.8872e-016,-12.93,-6.9004e-017
0.37374,-10.743,-0.032698
1.1904,-17.088,-0.10414
0.82367,-7.8667,-0.072062
2.1573,-15.409,-0.18874
2.7107,-15.432,-0.23716
3.3119,-15.641,-0.28975
3.5572,-14.322,-0.31121
2.8063,-9.8241,-0.24552
2.786,-8.6071,-0.24374
3.0256,-8.3445,-0.2647
3.2691,-8.1221,-0.28601
3.5211,-7.9387,-0.30806
3.76,-7.7386,-0.32896
3.8631,-7.2931,-0.33798
4.0744,-7.0841,-0.35647
4.3024,-6.9116,-0.37641
4.4677,-6.6489,-0.39087
4.6844,-6.4721,-0.40983
4.8943,-6.2883,-0.42819
5.2188,-6.2433,-0.45658
5.286,-5.8931,-0.46247
5.4323,-5.6468,-0.47527
5.5967,-5.4253,-0.48964
5.7671,-5.2125,-0.50455
5.9448,-5.0073,-0.5201
6.1074,-4.7898,-0.53433
6.2702,-4.573,-0.54857
6.4667,-4.3785,-0.56576
6.6656,-4.1811,-0.58317
6.7465,-3.91,-0.59025
6.8432,-3.6525,-0.5987
7.0287,-3.4412,-0.61493
7.144,-3.1929,-0.62502
7.2138,-2.9257,-0.63112
8.0787,-2.9516,-0.70679
15.045,-4.9072,-1.3163
20.349,-5.8573,-1.7803
22.406,-5.6077,-1.9603
19.274,-4.1125,-1.6863
19.248,-3.407,-1.684
17.688,-2.4954,-1.5475
14.039,-1.4812,-1.2282
12.561,-0.88172,-1.099
12.524,-0.43904,-1.0958
13.369,0,-1.1696
13.092,0.45893,-1.1454
11.726,0.82313,-1.0259
11.096,1.1707,-0.9708
10.684,1.5072,-0.93471
10.929,1.9344,-0.95616
10.699,2.2829,-0.93606
10.565,2.6442,-0.92432
10.907,3.1395,-0.95425
10.734,3.5012,-0.93914
11.187,4.0871,-0.9787
10.705,4.3417,-0.93658
10.193,4.5555,-0.89175
9.7417,4.7695,-0.85229
9.3852,5.0093,-0.8211
9.2916,5.385,-0.81291
8.7523,5.49,-0.76573
9.0682,6.1399,-0.79336
8.9782,6.5479,-0.78549
8.9177,6.9939,-0.7802
8.7989,7.4113,-0.7698
8.2915,7.4943,-0.72542
8.4774,8.2178,-0.74168
8.7748,9.1212,-0.76769
9.8721,11.006,-0.8637
12.243,14.647,-1.0712
11.487,14.759,-1.005
11.688,16.148,-1.0225
11.069,16.473,-0.9684
9.5022,15.265,-0.83134
5.6036,9.7428,-0.49025
5.355,10.11,-0.4685
4.9391,10.165,-0.43212
4.6516,10.488,-0.40696
4.3588,10.83,-0.38134
3.9489,10.891,-0.34549
3.808,11.765,-0.33316
3.6328,12.717,-0.31783
3.4246,13.788,-0.29962
3.0571,14.437,-0.26746
2.9304,16.683,-0.25638
2.375,16.963,-0.20778
1.7702,16.907,-0.15487
1.1681,16.769,-0.1022
0.51802,14.891,-0.045321
7.5423e-016,-12.41,-9.2608e-017
0.3793,-10.943,-0.046572
0.75814,-10.923,-0.093088
0.84141,-8.0656,-0.10331
2.1494,-15.409,-0.26391
2.7008,-15.432,-0.33161
3.2894,-15.592,-0.40389
3.3593,-13.574,-0.41247
2.599,-9.132,-0.31912
2.7451,-8.512,-0.33705
3.0009,-8.3069,-0.36847
3.2757,-8.1685,-0.4022
3.488,-7.893,-0.42827
3.6897,-7.6218,-0.45304
3.8489,-7.2931,-0.47259
4.0843,-7.1274,-0.50149
4.2656,-6.8777,-0.52375
4.4402,-6.6323,-0.54519
4.6789,-6.4883,-0.5745
4.8702,-6.2804,-0.59799
5.1742,-6.2126,-0.63531
5.2467,-5.8708,-0.64422
5.3159,-5.5461,-0.65271
5.4834,-5.335,-0.67327
5.7091,-5.1791,-0.70099
5.9154,-5.0009,-0.72632
6.1398,-4.8329,-0.75387
6.2553,-4.5788,-0.76805
6.443,-4.3785,-0.7911
6.5907,-4.1493,-0.80924
6.782,-3.945,-0.83273
6.8269,-3.6572,-0.83824
6.9673,-3.4237,-0.85547
7.1179,-3.1929,-0.87397
7.2333,-2.9444,-0.88814
8.4408,-3.0953,-1.0364
14.348,-4.6971,-1.7618
19.464,-5.623,-2.3898
21.669,-5.4432,-2.6606
19.291,-4.1312,-2.3686
19.178,-3.407,-2.3548
14.842,-2.1015,-1.8223
12.309,-1.3035,-1.5114
12.585,-0.8866,-1.5452
12.479,-0.43904,-1.5322
13.518,0,-1.6599
12.717,0.44741,-1.5614
11.713,0.82522,-1.4382
10.888,1.1529,-1.3369
10.615,1.5031,-1.3034
10.889,1.9344,-1.337
10.514,2.2517,-1.291
10.94,2.7482,-1.3433
10.839,3.1312,-1.3308
10.752,3.5197,-1.3202
11.09,4.0666,-1.3616
10.721,4.3642,-1.3164
10.228,4.588,-1.2558
9.7238,4.7782,-1.1939
9.3508,5.0093,-1.1481
8.845,5.145,-1.086
9.1159,5.739,-1.1193
9.0103,6.1232,-1.1063
8.9212,6.5303,-1.0954
8.846,6.9631,-1.0861
8.4093,7.1092,-1.0325
8.6152,7.8154,-1.0578
8.4464,8.2178,-1.0371
8.4392,8.8047,-1.0362
8.6139,9.6386,-1.0577
11.261,13.521,-1.3826
11.788,15.201,-1.4473
11.744,16.286,-1.442
11.078,16.548,-1.3602
9.62,15.511,-1.1812
5.8709,10.245,-0.72086
5.3214,10.083,-0.65339
4.9558,10.237,-0.6085
4.6224,10.46,-0.56756
4.3316,10.802,-0.53186
4.0465,11.201,-0.49685
3.8155,11.831,-0.46849
3.5566,12.496,-0.43669
3.3809,13.662,-0.41512
3.1367,14.868,-0.38514
2.9404,16.801,-0.36103
2.3663,16.963,-0.29054
1.77,16.967,-0.21732
1.1431,16.47,-0.14035
0.55977,16.15,-0.068731
7.9287e-016,-13.11,-1.2558e-016
0.37331,-10.823,-0.059126
0.80886,-11.711,-0.12811
0.83316,-8.0258,-0.13196
2.1389,-15.409,-0.33876
2.6876,-15.432,-0.42567
3.2733,-15.592,-0.51844
3.08,-12.507,-0.48782
2.5291,-8.9301,-0.40058
2.7347,-8.5215,-0.43313
2.9525,-8.2129,-0.46762
3.2708,-8.1963,-0.51804
3.4348,-7.8108,-0.54402
3.6413,-7.5589,-0.57673
3.8579,-7.3461,-0.61103
4.01,-7.0321,-0.63512
4.2133,-6.8268,-0.66733
4.4295,-6.6489,-0.70157
4.6096,-6.4236,-0.73008
4.8342,-6.2647,-0.76567
5.1298,-6.1896,-0.81248
5.2211,-5.8708,-0.82693
5.4751,-5.7403,-0.86717
5.4281,-5.3072,-0.85973
5.7178,-5.2125,-0.90561
5.8789,-4.9945,-0.93112
6.0864,-4.8145,-0.96399
6.2247,-4.5788,-0.98589
6.4114,-4.3785,-1.0155
6.6087,-4.1811,-1.0467
6.6889,-3.91,-1.0594
6.8109,-3.6666,-1.0787
6.9687,-3.4412,-1.1037
7.0469,-3.1766,-1.1161
7.1888,-2.9407,-1.1386
9.0863,-3.3484,-1.4391
16.523,-5.4356,-2.617
22.815,-6.6236,-3.6135
19.378,-4.8917,-3.0691
17.187,-3.6987,-2.7222
16.234,-2.8982,-2.5712
11.659,-1.6589,-1.8466
12.249,-1.3035,-1.9401
12.424,-0.87963,-1.9678
12.378,-0.43764,-1.9605
13.136,0,-2.0806
12.763,0.45125,-2.0215
11.774,0.83359,-1.8648
11.247,1.1969,-1.7814
10.485,1.4919,-1.6607
10.943,1.9535,-1.7332
10.927,2.3515,-1.7306
10.858,2.741,-1.7198
10.871,3.156,-1.7218
10.314,3.393,-1.6336
10.441,3.8477,-1.6538
11.008,4.5028,-1.7434
10.223,4.6083,-1.6192
9.7029,4.7914,-1.5368
9.4184,5.0703,-1.4917
9.1952,5.375,-1.4564
9.1132,5.7655,-1.4434
8.9253,6.0952,-1.4136
8.8615,6.5185,-1.4035
8.5458,6.76,-1.3535
8.3454,7.0899,-1.3218
8.6391,7.8757,-1.3683
8.4476,8.2595,-1.338
8.3568,8.7616,-1.3236
8.2215,9.2447,-1.3022
10.875,13.122,-1.7225
10.988,14.239,-1.7403
10.833,15.096,-1.7158
10.742,16.125,-1.7014
9.4577,15.324,-1.498
5.7385,10.063,-0.90888
5.2954,10.083,-0.8387
4.9705,10.318,-0.78726
4.4431,10.104,-0.70372
4.1624,10.431,-0.65927
4.0267,11.201,-0.63776
3.7053,11.546,-0.58686
3.5011,12.362,-0.55451
3.2162,13.06,-0.50939
3.1727,15.112,-0.5025
2.8831,16.555,-0.45664
2.3368,16.835,-0.37011
1.7613,16.967,-0.27896
1.1134,16.121,-0.17634
0.57737,16.74,-0.091446
